date,eur,diff,lag4,lag6
2023-09-28 00:00:00+00:00,1.6676011545982667,0.005377262385971582,1.6595243788976877,1.660697406250418
2023-09-29 00:00:00+00:00,1.6710107903958855,0.0034096357976187708,1.659219965471466,1.6595243788976877
2023-09-30 00:00:00+00:00,1.6721723071137924,0.0011615167179068742,1.6610241639055336,1.6595243788976877
2023-10-01 00:00:00+00:00,1.6721723071137924,0.0,1.6622238922122952,1.659219965471466
2023-10-02 00:00:00+00:00,1.6706891614081345,-0.0014831457056578845,1.6676011545982667,1.6610241639055336
2023-10-03 00:00:00+00:00,1.6689814795331597,-0.0017076818749748313,1.6710107903958855,1.6622238922122952
2023-10-04 00:00:00+00:00,1.6882620317765304,0.019280552243370774,1.6721723071137924,1.6676011545982667
2023-10-05 00:00:00+00:00,1.6895200039474678,0.0012579721709373715,1.6721723071137924,1.6710107903958855
2023-10-06 00:00:00+00:00,1.6954155886724855,0.005895584725017722,1.6706891614081345,1.6721723071137924
2023-10-07 00:00:00+00:00,1.6950117566684515,-0.00040383200403404373,1.6689814795331597,1.6721723071137924
2023-10-08 00:00:00+00:00,1.6950117566684515,0.0,1.6882620317765304,1.6706891614081345
2023-10-09 00:00:00+00:00,1.6936044132649053,-0.0014073434035462018,1.6895200039474678,1.6689814795331597
2023-10-10 00:00:00+00:00,1.6927067950197747,-0.0008976182451305714,1.6954155886724855,1.6882620317765304
2023-10-11 00:00:00+00:00,1.6784003834589625,-0.014306411560812249,1.6950117566684515,1.6895200039474678
2023-10-12 00:00:00+00:00,1.6799392456204136,0.00153886216145116,1.6950117566684515,1.6954155886724855
2023-10-13 00:00:00+00:00,1.671106694807468,-0.00883255081294565,1.6936044132649053,1.6950117566684515
2023-10-14 00:00:00+00:00,1.674654328748807,0.0035476339413389457,1.6927067950197747,1.6950117566684515
2023-10-15 00:00:00+00:00,1.674654328748807,0.0,1.6784003834589625,1.6936044132649053
2023-10-16 00:00:00+00:00,1.6764234372147233,0.0017691084659163803,1.6799392456204136,1.6927067950197747
2023-10-17 00:00:00+00:00,1.6711743865019109,-0.005249050712812453,1.671106694807468,1.6784003834589625
2023-10-18 00:00:00+00:00,1.6728558059029683,0.0016814194010574823,1.674654328748807,1.6799392456204136
2023-10-19 00:00:00+00:00,1.673730153247162,0.0008743473441936711,1.674654328748807,1.671106694807468
2023-10-20 00:00:00+00:00,1.6792717635318817,0.005541610284719667,1.6764234372147233,1.674654328748807
2023-10-21 00:00:00+00:00,1.6740076830834003,-0.0052640804484813675,1.6711743865019109,1.674654328748807
2023-10-22 00:00:00+00:00,1.6740076830834003,0.0,1.6728558059029683,1.6764234372147233
2023-10-23 00:00:00+00:00,1.6733024565001415,-0.0007052265832587779,1.673730153247162,1.6711743865019109
2023-10-24 00:00:00+00:00,1.6771339433867518,0.0038314868866102803,1.6792717635318817,1.6728558059029683
2023-10-25 00:00:00+00:00,1.6658031228825103,-0.011330820504241501,1.6740076830834003,1.673730153247162
2023-10-26 00:00:00+00:00,1.6638276080197345,-0.001975514862775807,1.6740076830834003,1.6792717635318817
2023-10-27 00:00:00+00:00,1.6616507838810346,-0.0021768241386999065,1.6733024565001415,1.6740076830834003
2023-10-28 00:00:00+00:00,1.6674803798279694,0.0058295959469347736,1.6771339433867518,1.6740076830834003
2023-10-29 00:00:00+00:00,1.6674803798279694,0.0,1.6658031228825103,1.6733024565001415
2023-10-30 00:00:00+00:00,1.6671613888183572,-0.0003189910096121906,1.6638276080197345,1.6771339433867518
2023-10-31 00:00:00+00:00,1.6784825159162624,0.011321127097905226,1.6616507838810346,1.6658031228825103
2023-11-01 00:00:00+00:00,1.672696239472779,-0.005786276443483507,1.6674803798279694,1.6638276080197345
2023-11-02 00:00:00+00:00,1.6572123228050286,-0.015483916667750286,1.6674803798279694,1.6616507838810346
2023-11-03 00:00:00+00:00,1.6599960366502715,0.0027837138452428967,1.6671613888183572,1.6674803798279694
2023-11-04 00:00:00+00:00,1.6602336830772355,0.00023764642696399996,1.6784825159162624,1.6674803798279694
2023-11-05 00:00:00+00:00,1.6602336830772355,0.0,1.672696239472779,1.6671613888183572
2023-11-06 00:00:00+00:00,1.6601253233113007,-0.00010835976593481789,1.6572123228050286,1.6784825159162624
2023-11-07 00:00:00+00:00,1.6557564532288462,-0.004368870082454457,1.6599960366502715,1.672696239472779
2023-11-08 00:00:00+00:00,1.6509732524629384,-0.00478320076590788,1.6602336830772355,1.6572123228050286
2023-11-09 00:00:00+00:00,1.660030261216669,0.009057008753730722,1.6602336830772355,1.6599960366502715
2023-11-10 00:00:00+00:00,1.6608114036058028,0.0007811423891337377,1.6601253233113007,1.6602336830772355
2023-11-11 00:00:00+00:00,1.6557545437514414,-0.00505685985436144,1.6557564532288462,1.6602336830772355
2023-11-12 00:00:00+00:00,1.6557545437514414,0.0,1.6509732524629384,1.6601253233113007
2023-11-13 00:00:00+00:00,1.6564092807395046,0.0006547369880631759,1.660030261216669,1.6557564532288462
2023-11-14 00:00:00+00:00,1.6587022498798991,0.002292969140394563,1.6608114036058028,1.6509732524629384
2023-11-15 00:00:00+00:00,1.6665004327875268,0.007798182907627682,1.6557545437514414,1.660030261216669
2023-11-16 00:00:00+00:00,1.6634297624429812,-0.0030706703445455563,1.6557545437514414,1.6608114036058028
2023-11-17 00:00:00+00:00,1.663681749685803,0.00025198724282171625,1.6564092807395046,1.6557545437514414
2023-11-18 00:00:00+00:00,1.677909314646247,0.014227564960443972,1.6587022498798991,1.6557545437514414
2023-11-19 00:00:00+00:00,1.677909314646247,0.0,1.6665004327875268,1.6564092807395046
2023-11-20 00:00:00+00:00,1.6773600775862143,-0.0005492370600326257,1.6634297624429812,1.6587022498798991
2023-11-21 00:00:00+00:00,1.6702658077067334,-0.007094269879480919,1.663681749685803,1.6665004327875268
2023-11-22 00:00:00+00:00,1.677195621421821,0.006929813715087718,1.677909314646247,1.6634297624429812
2023-11-23 00:00:00+00:00,1.6757798065167666,-0.001415814905054491,1.677909314646247,1.663681749685803
2023-11-24 00:00:00+00:00,1.6767226592396969,0.0009428527229302652,1.6773600775862143,1.677909314646247
2023-11-25 00:00:00+00:00,1.6798814645082971,0.00315880526860024,1.6702658077067334,1.677909314646247
2023-11-26 00:00:00+00:00,1.6798814645082971,0.0,1.677195621421821,1.6773600775862143
2023-11-27 00:00:00+00:00,1.6797901262631398,-9.133824515727973e-05,1.6757798065167666,1.6702658077067334
2023-11-28 00:00:00+00:00,1.6800864791675636,0.00029635290442375783,1.6767226592396969,1.677195621421821
2023-11-29 00:00:00+00:00,1.6789471838969634,-0.0011392952706001935,1.6798814645082971,1.6757798065167666
2023-11-30 00:00:00+00:00,1.6833572953774236,0.0044101114804602215,1.6798814645082971,1.6767226592396969
2023-12-01 00:00:00+00:00,1.6789546466809924,-0.004402648696431255,1.6797901262631398,1.6798814645082971
2023-12-02 00:00:00+00:00,1.669945821557521,-0.009008825123471453,1.6800864791675636,1.6798814645082971
2023-12-03 00:00:00+00:00,1.669945821557521,0.0,1.6789471838969634,1.6797901262631398
2023-12-04 00:00:00+00:00,1.6701302966604936,0.0001844751029727032,1.6833572953774236,1.6800864791675636
2023-12-05 00:00:00+00:00,1.6787382033295295,0.00860790666903588,1.6789546466809924,1.6789471838969634
2023-12-06 00:00:00+00:00,1.6714338288902362,-0.007304374439293326,1.669945821557521,1.6833572953774236
2023-12-07 00:00:00+00:00,1.6636665943531146,-0.007767234537121581,1.669945821557521,1.6789546466809924
2023-12-08 00:00:00+00:00,1.6676596496342249,0.003993055281110269,1.6701302966604936,1.669945821557521
2023-12-09 00:00:00+00:00,1.6693149607694526,0.001655311135227766,1.6787382033295295,1.669945821557521
2023-12-10 00:00:00+00:00,1.6693149607694526,0.0,1.6714338288902362,1.6701302966604936
2023-12-11 00:00:00+00:00,1.66840469019795,-0.0009102705715027248,1.6636665943531146,1.6787382033295295
2023-12-12 00:00:00+00:00,1.6708979498995684,0.002493259701618511,1.6676596496342249,1.6714338288902362
2023-12-13 00:00:00+00:00,1.679544030698516,0.008646080798947686,1.6693149607694526,1.6636665943531146
2023-12-14 00:00:00+00:00,1.6779149175515402,-0.0016291131469758913,1.6693149607694526,1.6676596496342249
2023-12-15 00:00:00+00:00,1.6872596941378712,0.009344776586331038,1.66840469019795,1.6693149607694526
2023-12-16 00:00:00+00:00,1.682658633954505,-0.004601060183366146,1.6708979498995684,1.6693149607694526
2023-12-17 00:00:00+00:00,1.682658633954505,0.0,1.679544030698516,1.66840469019795
2023-12-18 00:00:00+00:00,1.6834538803555628,0.0007952464010576588,1.6779149175515402,1.6708979498995684
2023-12-19 00:00:00+00:00,1.677075999948877,-0.006377880406685854,1.6872596941378712,1.679544030698516
2023-12-20 00:00:00+00:00,1.6759725649751087,-0.0011034349737681914,1.682658633954505,1.6779149175515402
2023-12-21 00:00:00+00:00,1.6823611831060643,0.006388618130955592,1.682658633954505,1.6872596941378712
2023-12-22 00:00:00+00:00,1.6812914882019447,-0.001069694904119567,1.6834538803555628,1.682658633954505
2023-12-23 00:00:00+00:00,1.6777356090096227,-0.003555879192322031,1.677075999948877,1.682658633954505
2023-12-24 00:00:00+00:00,1.6777356090096227,0.0,1.6759725649751087,1.6834538803555628
2023-12-25 00:00:00+00:00,1.6780531126122205,0.00031750360259774624,1.6823611831060643,1.677075999948877
2023-12-26 00:00:00+00:00,1.6783257117344963,0.0002725991222758406,1.6812914882019447,1.6759725649751087
2023-12-27 00:00:00+00:00,1.6722662219931717,-0.006059489741324642,1.6777356090096227,1.6823611831060643
2023-12-28 00:00:00+00:00,1.6805485398920532,0.008282317898881564,1.6777356090096227,1.6812914882019447
2023-12-29 00:00:00+00:00,1.6818999593671835,0.0013514194751302888,1.6780531126122205,1.6777356090096227
2023-12-30 00:00:00+00:00,1.6791411981837392,-0.0027587611834443138,1.6783257117344963,1.6777356090096227
2023-12-31 00:00:00+00:00,1.6791411981837392,0.0,1.6722662219931717,1.6780531126122205
2024-01-01 00:00:00+00:00,1.6792773588087218,0.00013616062498256198,1.6805485398920532,1.6783257117344963
2024-01-02 00:00:00+00:00,1.6791411981837392,-0.00013616062498256198,1.6818999593671835,1.6722662219931717
2024-01-03 00:00:00+00:00,1.6826920916389023,0.003550893455163129,1.6791411981837392,1.6805485398920532
2024-01-04 00:00:00+00:00,1.6816301936803009,-0.0010618979586014543,1.6791411981837392,1.6818999593671835
2024-01-05 00:00:00+00:00,1.679950428675848,-0.0016797650044528822,1.6792773588087218,1.6791411981837392
2024-01-06 00:00:00+00:00,1.6743282466781826,-0.005622181997665399,1.6791411981837392,1.6791411981837392
2024-01-07 00:00:00+00:00,1.6743282466781826,0.0,1.6826920916389023,1.6792773588087218
2024-01-08 00:00:00+00:00,1.6742832614951697,-4.4985183012880015e-05,1.6816301936803009,1.6791411981837392
2024-01-09 00:00:00+00:00,1.6746243486293713,0.00034108713420155645,1.679950428675848,1.6826920916389023
2024-01-10 00:00:00+00:00,1.6797677564415197,0.005143407812148393,1.6743282466781826,1.6816301936803009
2024-01-11 00:00:00+00:00,1.6807850770634822,0.0010173206219625808,1.6743282466781826,1.679950428675848
2024-01-12 00:00:00+00:00,1.6769563641649232,-0.003828712898559017,1.6742832614951697,1.6743282466781826
2024-01-13 00:00:00+00:00,1.6706853990535024,-0.006270965111420779,1.6746243486293713,1.6743282466781826
2024-01-14 00:00:00+00:00,1.6706853990535024,0.0,1.6797677564415197,1.6742832614951697
2024-01-15 00:00:00+00:00,1.6701378255337225,-0.0005475735197799647,1.6807850770634822,1.6746243486293713
2024-01-16 00:00:00+00:00,1.67210092590618,0.0019631003724576157,1.6769563641649232,1.6797677564415197
2024-01-17 00:00:00+00:00,1.6788315036221868,0.006730577716006714,1.6706853990535024,1.6807850770634822
2024-01-18 00:00:00+00:00,1.6813007948302183,0.002469291208031521,1.6706853990535024,1.6769563641649232
2024-01-19 00:00:00+00:00,1.679335174836273,-0.001965619993945289,1.6701378255337225,1.6706853990535024
2024-01-20 00:00:00+00:00,1.681591118133308,0.0022559432970350457,1.67210092590618,1.6706853990535024
2024-01-21 00:00:00+00:00,1.681591118133308,0.0,1.6788315036221868,1.6701378255337225
2024-01-22 00:00:00+00:00,1.6806807841044662,-0.000910334028841886,1.6813007948302183,1.67210092590618
2024-01-23 00:00:00+00:00,1.6915375800373629,0.010856795932896679,1.679335174836273,1.6788315036221868
2024-01-24 00:00:00+00:00,1.682476455809802,-0.00906112422756089,1.681591118133308,1.6813007948302183
2024-01-25 00:00:00+00:00,1.6806286335457914,-0.0018478222640105901,1.681591118133308,1.679335174836273
2024-01-26 00:00:00+00:00,1.6739308075308197,-0.006697826014971708,1.6806807841044662,1.681591118133308
2024-01-27 00:00:00+00:00,1.6745400247243376,0.0006092171935179191,1.6915375800373629,1.681591118133308
2024-01-28 00:00:00+00:00,1.6745400247243376,0.0,1.682476455809802,1.6806807841044662
2024-01-29 00:00:00+00:00,1.6734244062326131,-0.0011156184917244794,1.6806286335457914,1.6915375800373629
2024-01-30 00:00:00+00:00,1.6798292722469068,0.006404866014293686,1.6739308075308197,1.682476455809802
2024-01-31 00:00:00+00:00,1.6807310695676012,0.0009017973206943974,1.6745400247243376,1.6806286335457914
2024-02-01 00:00:00+00:00,1.6773787640755096,-0.003352305492091645,1.6745400247243376,1.6739308075308197
2024-02-02 00:00:00+00:00,1.6764122146468874,-0.0009665494286221765,1.6734244062326131,1.6745400247243376
2024-02-03 00:00:00+00:00,1.6791617167245734,0.0027495020776859835,1.6798292722469068,1.6745400247243376
2024-02-04 00:00:00+00:00,1.6791617167245734,0.0,1.6807310695676012,1.6734244062326131
2024-02-05 00:00:00+00:00,1.6771227287898325,-0.002038987934740888,1.6773787640755096,1.6798292722469068
2024-02-06 00:00:00+00:00,1.6768797149686272,-0.00024301382120528459,1.6764122146468874,1.6807310695676012
2024-02-07 00:00:00+00:00,1.675156362182039,-0.0017233527865883058,1.6791617167245734,1.6773787640755096
2024-02-08 00:00:00+00:00,1.678351847472319,0.00319548529028002,1.6791617167245734,1.6764122146468874
2024-02-09 00:00:00+00:00,1.682892814240941,0.0045409667686220345,1.6771227287898325,1.6791617167245734
2024-02-10 00:00:00+00:00,1.675377326862296,-0.007515487378644936,1.6768797149686272,1.6791617167245734
